State,County,CensusTract,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,LA1and10,LAhalfand10,LA1and20
Illinois,Cook County,17031805111,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031805112,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805201,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805202,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805302,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805401,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805402,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805501,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805502,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805701,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031805702,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031805801,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031805802,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031805901,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031805902,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806001,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031806002,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031806003,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806004,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031806102,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806103,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031806104,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031806201,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031806202,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806300,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806400,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806501,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031806502,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806700,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031806801,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806802,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031806900,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807000,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031807100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807300,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807400,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031807500,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031807600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031807900,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031808001,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808002,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808302,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808400,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808500,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031808702,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031808800,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031808900,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031809000,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031809100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031809200,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031809300,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031809400,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031809500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031809600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031809700,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031809800,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031809900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031810000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810100,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031810200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031810301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810302,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810400,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810501,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810502,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810600,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031810701,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031810702,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031810800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031810900,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031811000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811100,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031811200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811302,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031811401,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031811402,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811500,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811600,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031811701,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031811702,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031811800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031811900,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812302,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812400,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031812500,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031812600,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031812700,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031812801,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031812802,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031812900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031813000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031813100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031813200,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031813301,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813302,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813400,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813600,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813701,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813702,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813801,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813802,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031813900,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031814000,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031814100,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031814200,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031814300,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031814400,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031814500,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031814600,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031814700,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031814800,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031814900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031815000,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031815100,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031815200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031815300,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031815400,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031815500,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031815600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031815701,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031815702,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031815800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031815900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031816000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031816100,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031816200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031816300,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031816401,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031816402,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031816500,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031816600,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031816700,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031816800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031816900,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031817000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031817101,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031817102,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031817200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031817300,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031817400,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031817500,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031817600,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031817700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031817900,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031818000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818300,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031818401,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031818402,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818500,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031818900,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819200,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031819300,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819400,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031819500,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819801,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819802,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031819900,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820101,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031820103,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820104,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820201,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031820202,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031820300,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031820400,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031820501,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820502,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031820603,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031820604,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031820605,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031820606,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031820700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031820901,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031820902,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031821001,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821002,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031821101,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031821102,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031821300,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031821401,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031821402,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821500,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031821600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821700,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031821900,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822000,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031822101,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822102,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822200,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031822301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822302,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822400,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031822500,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031822601,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822602,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031822701,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822702,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031822801,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031822802,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031822900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031823001,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823002,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823101,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031823102,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031823200,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823302,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823303,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823304,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823400,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031823602,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823603,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031823604,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031823605,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823702,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031823703,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823704,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031823705,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031823801,0,0,0,0,0,0,0,0,0
Illinois,Cook County,17031823803,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823805,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823806,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031823901,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823903,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031823904,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824003,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824004,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824005,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824006,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824105,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824106,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824107,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824108,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824113,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824114,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824115,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824116,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824117,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824119,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824120,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824121,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824122,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824123,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824300,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031824400,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031824503,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824505,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824506,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824507,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824601,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824602,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031824701,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031824702,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031824800,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031824900,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031825000,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031825200,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031825302,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031825303,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031825304,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031825400,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031825501,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031825503,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031825504,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031825505,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031825600,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031825700,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031825801,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031825802,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031825803,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031825900,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826000,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031826100,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826201,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031826202,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031826301,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031826303,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031826304,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031826401,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826402,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826500,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826600,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826700,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826800,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031826901,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031826902,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031827000,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031827100,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031827200,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031827300,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031827400,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031827500,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031827600,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031827700,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031827801,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031827802,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031827804,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031827805,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031827901,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031827902,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031828000,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031828100,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031828201,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031828202,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031828300,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031828401,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031828402,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031828503,0,0,0,0,0,1,0,0,0
Illinois,Cook County,17031828504,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031828505,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031828506,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031828601,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031828602,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031828701,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031828702,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031828801,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031828802,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031828900,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031829000,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031829100,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031829200,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031829301,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031829302,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031829401,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031829402,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031829500,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031829600,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031829700,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031829800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031829901,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031829902,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031830001,1,1,1,1,0,1,1,1,1
Illinois,Cook County,17031830003,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031830004,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031830005,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031830006,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031830007,1,1,1,1,1,1,1,1,1
Illinois,Cook County,17031830008,1,0,0,0,0,0,1,1,1
Illinois,Cook County,17031830100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031830201,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031830202,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031830300,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031830400,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031830500,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031830600,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031830700,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031830800,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031830900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031831000,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031831100,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831200,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831300,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831400,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831600,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031831700,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031831800,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031831900,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832000,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832100,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832200,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832300,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832400,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832500,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832600,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031832900,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031833000,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031833100,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031833300,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031833900,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031834000,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031834200,1,0,0,0,0,0,0,0,0
Illinois,Cook County,17031834300,1,0,0,0,0,0,0,1,0
Illinois,Cook County,17031834400,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031834500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031834600,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031834700,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031834800,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031834900,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031835000,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031835100,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031835200,1,0,1,0,0,1,0,1,0
Illinois,Cook County,17031835500,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031835600,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031835800,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031835900,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836000,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836100,1,0,1,0,1,1,0,1,0
Illinois,Cook County,17031836200,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836300,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836400,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836500,1,0,0,0,0,1,0,0,0
Illinois,Cook County,17031836600,1,0,0,0,0,1,0,0,0
